sample_id,machine_id,machine_type,model,component,sample_date,smu_hours,oil_hours,oil_changed,fe_ppm,cu_ppm,cr_ppm,pb_ppm,al_ppm,si_ppm,na_ppm,k_ppm,water_pct,fuel_pct,glycol_pct,soot_pct,visc40,oxidation,nitration,tbn,pq_index,lab_severity
S00001351,EX-016,EXCAVATOR,336,ENGINE,2025-07-18,10973.3,320.2,N,21.4,9.4,1.94,4.5,7.1,8.3,4.6,2.6,0.025,0.88,0.0,0.57,109.3,12.8,8.6,7.46,10.4,NORMAL
S00001352,EX-016,EXCAVATOR,336,ENGINE,2025-08-26,11232.7,49.4,N,12.3,5.7,0.95,2.2,2.8,4.7,3.2,2.3,0.017,0.56,0.0,0.25,103.6,9.0,6.5,11.25,5.0,NORMAL
S00001353,EX-016,EXCAVATOR,336,ENGINE,2025-10-06,11511.5,328.3,N,23.5,8.6,1.73,4.0,6.3,8.6,7.2,4.1,0.018,0.32,0.0,0.48,108.8,14.0,8.6,6.96,9.1,NORMAL
S00001354,EX-016,EXCAVATOR,336,ENGINE,2025-11-02,11689.1,23.7,N,12.7,4.5,1.68,2.2,2.5,4.5,2.7,2.2,0.023,0.82,0.0,0.16,102.3,8.2,6.2,10.35,6.0,NORMAL
S00001355,EX-016,EXCAVATOR,336,ENGINE,2025-12-10,11947.2,281.7,N,19.6,6.6,2.92,3.9,5.3,8.7,3.6,2.3,0.024,0.55,0.0,0.42,108.2,13.3,7.7,7.85,8.0,NORMAL
S00001356,EX-016,EXCAVATOR,336,ENGINE,2026-01-22,12240.7,40.4,N,12.2,4.0,1.22,3.3,3.4,4.0,3.1,2.1,0.02,0.58,0.0,0.25,109.9,8.6,6.5,9.83,4.9,NORMAL
S00001357,EX-016,EXCAVATOR,336,ENGINE,2026-03-05,12519.7,319.3,N,18.3,7.5,2.21,5.8,4.4,9.7,3.9,3.3,0.012,0.42,0.0,0.39,108.1,14.6,9.8,7.9,9.0,NORMAL
S00001358,EX-016,EXCAVATOR,336,ENGINE,2026-04-11,12773.6,32.6,N,10.0,3.4,1.49,3.0,2.9,5.4,2.2,2.0,0.028,0.48,0.0,0.25,113.6,8.2,6.1,9.43,4.4,NORMAL
S00001359,EX-016,EXCAVATOR,336,ENGINE,2026-05-24,13063.1,322.1,N,21.1,6.6,1.95,4.4,5.9,9.4,4.8,4.7,0.018,0.49,0.0,0.51,101.1,13.1,8.3,7.15,8.9,NORMAL
S00001360,EX-016,EXCAVATOR,336,ENGINE,2026-06-25,13278.1,6.9,N,7.1,4.0,1.32,2.6,2.5,3.7,2.6,1.6,0.023,0.52,0.0,0.18,107.8,9.3,5.4,10.61,4.7,NORMAL
S00001391,EX-016,EXCAVATOR,336,FINAL_DRIVE,2023-04-12,5362.5,1930.6,N,129.5,15.1,6.76,15.8,10.4,10.5,4.6,3.2,0.052,0.0,0.0,0.08,98.5,8.5,5.4,3.43,39.2,NORMAL
S00001392,EX-016,EXCAVATOR,336,FINAL_DRIVE,2023-07-11,5969.5,12.9,N,54.8,6.1,2.48,5.6,2.6,3.8,1.8,1.3,0.047,0.0,0.0,0.02,102.7,5.6,2.7,5.87,14.4,NORMAL
S00001393,EX-016,EXCAVATOR,336,FINAL_DRIVE,2023-10-09,6576.4,619.9,N,64.8,7.7,4.34,7.0,4.8,6.2,2.4,1.5,0.06,0.0,0.0,0.05,101.5,6.6,4.2,5.38,24.5,NORMAL
S00001394,EX-016,EXCAVATOR,336,FINAL_DRIVE,2024-01-07,7183.4,1226.9,N,87.0,11.5,4.54,9.1,7.2,11.6,3.1,2.6,0.075,0.0,0.0,0.06,98.1,8.9,4.8,4.36,40.3,NORMAL
S00001395,EX-016,EXCAVATOR,336,FINAL_DRIVE,2024-04-06,7790.4,1833.8,N,147.1,10.3,6.84,11.3,8.6,11.5,4.8,2.6,0.027,0.0,0.0,0.07,102.1,8.4,5.4,4.07,47.1,NORMAL
S00001396,EX-016,EXCAVATOR,336,FINAL_DRIVE,2024-07-05,8397.3,29.8,N,55.2,4.7,3.48,4.1,3.9,4.7,1.5,1.1,0.079,0.0,0.0,0.03,99.7,4.9,3.1,5.21,23.0,NORMAL
S00001397,EX-016,EXCAVATOR,336,FINAL_DRIVE,2024-10-03,9004.3,636.7,N,104.7,6.2,5.96,4.8,6.0,6.8,2.6,1.6,0.038,0.0,0.0,0.05,104.2,6.9,3.8,4.89,37.8,NORMAL
S00001398,EX-016,EXCAVATOR,336,FINAL_DRIVE,2025-01-01,9611.3,1243.7,N,263.8,8.7,15.76,7.5,7.6,11.8,3.6,2.5,0.04,0.0,0.0,0.06,97.8,7.3,4.4,4.65,140.2,ACTION
S00001399,EX-016,EXCAVATOR,336,FINAL_DRIVE,2025-04-01,10218.2,1850.7,N,100.7,13.3,6.1,12.8,7.7,11.1,5.3,3.0,0.038,0.0,0.0,0.07,99.9,9.6,5.2,3.96,48.2,NORMAL
S00001400,EX-016,EXCAVATOR,336,FINAL_DRIVE,2025-06-30,10825.2,31.0,N,51.7,4.7,2.92,4.1,3.8,4.7,1.9,1.0,0.046,0.0,0.0,0.03,95.0,5.2,2.6,5.16,19.8,NORMAL
S00001401,EX-016,EXCAVATOR,336,FINAL_DRIVE,2025-09-28,11432.2,638.0,N,71.5,9.4,4.38,6.4,5.2,9.9,2.2,2.5,0.035,0.0,0.0,0.04,99.6,6.6,3.7,5.4,22.9,NORMAL
S00001402,EX-016,EXCAVATOR,336,FINAL_DRIVE,2025-12-27,12039.1,1244.9,N,91.8,9.6,6.95,8.1,6.4,9.8,3.3,1.8,0.06,0.0,0.0,0.06,99.6,8.3,5.3,4.43,30.3,NORMAL
S00001403,EX-016,EXCAVATOR,336,FINAL_DRIVE,2026-03-27,12646.1,1851.9,N,125.2,12.0,8.18,9.5,7.5,9.4,3.6,3.0,0.029,0.0,0.0,0.08,99.1,9.0,5.4,3.54,37.9,NORMAL
S00001404,EX-016,EXCAVATOR,336,FINAL_DRIVE,2026-06-25,13253.0,46.5,N,47.8,5.3,2.78,4.6,3.4,6.0,1.6,1.2,0.051,0.0,0.0,0.03,100.2,5.1,2.6,5.53,14.0,NORMAL
S00001361,EX-016,EXCAVATOR,336,HYDRAULIC,2023-04-13,5362.5,626.6,N,10.0,4.2,0.93,1.5,3.7,10.3,1.9,1.6,0.046,0.0,0.0,0.04,46.3,8.0,4.1,3.57,4.4,NORMAL
S00001362,EX-016,EXCAVATOR,336,HYDRAULIC,2023-07-12,5969.5,1233.6,N,11.4,4.3,1.07,2.5,3.5,5.6,3.3,3.0,0.037,0.0,0.0,0.08,45.6,8.5,4.5,3.46,8.7,NORMAL
S00001363,EX-016,EXCAVATOR,336,HYDRAULIC,2023-10-10,6576.4,1840.5,N,17.3,5.6,1.22,3.9,4.2,10.5,3.3,3.2,0.03,0.0,0.0,0.09,46.3,10.5,5.3,2.92,8.1,NORMAL
S00001364,EX-016,EXCAVATOR,336,HYDRAULIC,2024-01-08,7183.4,5.5,N,5.9,2.1,0.61,1.0,1.9,3.5,1.7,1.2,0.031,0.0,0.0,0.03,46.9,4.6,2.5,4.17,3.1,NORMAL
S00001365,EX-016,EXCAVATOR,336,HYDRAULIC,2024-04-07,7790.4,612.4,N,8.3,4.2,0.94,1.9,2.4,5.4,2.3,1.6,0.03,0.0,0.0,0.04,48.0,7.8,3.5,3.96,6.4,NORMAL
S00001366,EX-016,EXCAVATOR,336,HYDRAULIC,2024-07-06,8397.3,1219.4,N,14.0,4.4,1.35,3.2,2.5,7.8,3.4,2.4,0.029,0.0,0.0,0.06,46.6,8.7,4.4,3.77,6.7,NORMAL
S00001367,EX-016,EXCAVATOR,336,HYDRAULIC,2024-10-04,9004.3,1826.4,N,13.1,5.7,1.36,2.0,4.0,8.2,3.8,2.7,0.013,0.0,0.0,0.08,47.6,10.9,5.2,3.03,7.5,NORMAL
S00001368,EX-016,EXCAVATOR,336,HYDRAULIC,2025-01-02,9611.3,53.1,N,5.8,3.1,0.55,1.4,2.0,3.4,1.7,1.0,0.035,0.0,0.0,0.03,45.6,5.7,2.9,4.55,3.5,NORMAL
S00001369,EX-016,EXCAVATOR,336,HYDRAULIC,2025-04-02,10218.2,660.0,N,11.9,2.4,0.87,1.7,1.7,7.7,2.4,2.5,0.023,0.0,0.0,0.05,47.6,7.4,3.9,3.82,5.2,NORMAL
S00001370,EX-016,EXCAVATOR,336,HYDRAULIC,2025-07-01,10825.2,1267.0,N,13.0,3.7,1.35,1.8,3.7,5.1,3.1,2.2,0.043,0.0,0.0,0.08,45.3,10.0,4.5,3.27,6.1,NORMAL
S00001371,EX-016,EXCAVATOR,336,HYDRAULIC,2025-09-29,11432.2,1874.0,N,12.0,4.7,1.68,2.8,3.5,8.6,5.1,3.1,0.049,0.0,0.0,0.08,45.8,12.1,4.8,2.97,8.5,NORMAL
S00001372,EX-016,EXCAVATOR,336,HYDRAULIC,2025-12-28,12039.1,26.9,N,6.1,1.9,0.59,0.9,1.3,4.1,1.3,1.1,0.027,0.0,0.0,0.02,45.2,5.3,3.0,4.6,4.2,NORMAL
S00001373,EX-016,EXCAVATOR,336,HYDRAULIC,2026-03-28,12646.1,633.8,N,8.7,3.7,0.81,1.9,2.6,4.8,2.4,1.6,0.036,0.0,0.0,0.05,47.3,7.9,3.4,4.02,3.3,NORMAL
S00001374,EX-016,EXCAVATOR,336,HYDRAULIC,2026-06-26,13253.0,1240.8,N,9.5,4.1,1.21,2.4,3.8,7.3,4.1,2.7,0.021,0.0,0.0,0.06,47.2,9.2,4.8,3.41,8.1,NORMAL
S00001375,EX-016,EXCAVATOR,336,TRANSMISSION,2023-04-03,5268.7,939.0,N,50.8,16.2,4.56,12.0,6.3,9.7,4.5,1.8,0.025,0.0,0.0,0.14,67.7,12.3,6.0,4.15,17.0,NORMAL
S00001376,EX-016,EXCAVATOR,336,TRANSMISSION,2023-06-25,5825.9,27.2,N,23.2,7.4,1.59,3.2,2.9,3.7,2.3,1.6,0.031,0.0,0.0,0.05,70.5,5.8,3.7,7.6,8.7,NORMAL
S00001377,EX-016,EXCAVATOR,336,TRANSMISSION,2023-09-23,6432.8,634.2,N,34.0,18.1,3.78,7.5,6.8,8.3,2.9,2.2,0.021,0.0,0.0,0.11,65.7,7.7,5.5,4.47,11.9,NORMAL
S00001378,EX-016,EXCAVATOR,336,TRANSMISSION,2023-12-14,6988.7,49.5,N,23.8,8.8,1.85,3.5,2.6,4.6,1.4,1.5,0.031,0.0,0.0,0.05,69.1,7.4,3.4,6.95,10.8,NORMAL
S00001379,EX-016,EXCAVATOR,336,TRANSMISSION,2024-02-09,7372.6,433.3,N,39.7,12.2,2.75,5.2,4.5,7.0,3.4,1.7,0.024,0.0,0.0,0.12,66.6,9.1,4.8,5.48,13.6,NORMAL
S00001380,EX-016,EXCAVATOR,336,TRANSMISSION,2024-04-28,7906.8,967.5,N,50.8,16.7,5.2,7.1,8.8,13.8,5.1,2.6,0.038,0.0,0.0,0.16,65.8,11.8,6.6,4.39,20.4,NORMAL
S00001381,EX-016,EXCAVATOR,336,TRANSMISSION,2024-06-22,8274.6,59.0,N,25.2,9.6,1.41,3.2,3.3,3.6,1.7,1.1,0.056,0.0,0.0,0.07,68.7,6.2,3.6,6.71,7.4,NORMAL
S00001382,EX-016,EXCAVATOR,336,TRANSMISSION,2024-09-20,8881.6,666.0,N,39.3,15.4,3.55,5.9,6.5,7.1,3.8,2.2,0.018,0.0,0.0,0.12,67.8,10.2,6.0,5.21,10.5,NORMAL
S00001383,EX-016,EXCAVATOR,336,TRANSMISSION,2024-11-30,9362.9,50.5,N,26.4,7.4,1.91,2.8,2.6,4.0,1.8,0.8,0.026,0.0,0.0,0.05,68.7,7.0,3.7,6.7,7.9,NORMAL
S00001384,EX-016,EXCAVATOR,336,TRANSMISSION,2025-02-11,9855.4,543.0,N,46.1,12.7,3.76,8.0,4.6,6.3,3.5,2.2,0.029,0.0,0.0,0.12,67.5,10.8,5.1,5.53,17.7,NORMAL
S00001385,EX-016,EXCAVATOR,336,TRANSMISSION,2025-04-28,10367.0,27.3,N,21.3,9.3,1.49,3.3,2.3,4.9,1.6,1.0,0.024,0.0,0.0,0.05,66.0,6.1,3.5,7.12,8.8,NORMAL
S00001386,EX-016,EXCAVATOR,336,TRANSMISSION,2025-07-14,10884.8,545.1,N,35.9,13.5,4.14,6.7,5.5,9.5,3.4,2.5,0.026,0.0,0.0,0.13,69.9,10.3,4.8,5.9,13.7,NORMAL
S00001387,EX-016,EXCAVATOR,336,TRANSMISSION,2025-10-12,11491.8,29.3,N,22.8,9.5,1.48,3.4,2.3,4.1,2.1,1.1,0.026,0.0,0.0,0.06,69.2,7.3,3.9,5.9,8.0,NORMAL
S00001388,EX-016,EXCAVATOR,336,TRANSMISSION,2025-12-20,11957.5,495.0,N,35.4,14.4,3.85,7.2,5.1,5.8,2.5,2.3,0.03,0.0,0.0,0.09,66.7,9.2,4.5,5.6,16.9,NORMAL
S00001389,EX-016,EXCAVATOR,336,TRANSMISSION,2026-03-02,12445.2,982.7,N,43.1,18.8,3.71,8.1,7.7,9.2,4.6,2.3,0.026,0.0,0.0,0.14,66.3,13.3,7.1,3.98,23.1,NORMAL
S00001390,EX-016,EXCAVATOR,336,TRANSMISSION,2026-05-02,12855.0,50.3,N,25.3,7.8,2.15,3.6,2.6,4.3,1.4,1.0,0.029,0.0,0.0,0.06,70.1,7.1,3.6,6.42,6.3,NORMAL
S00001405,EX-017,EXCAVATOR,336,ENGINE,2023-02-19,3010.3,397.1,N,23.1,9.9,2.29,6.3,5.8,10.6,5.4,4.2,0.023,0.51,0.0,0.64,107.2,16.6,9.5,7.55,14.0,NORMAL
S00001406,EX-017,EXCAVATOR,336,ENGINE,2023-03-16,3225.3,44.7,N,11.7,4.5,1.3,2.7,2.8,6.3,2.6,1.9,0.02,0.55,0.0,0.23,107.2,8.8,6.1,10.17,4.2,NORMAL
S00001407,EX-017,EXCAVATOR,336,ENGINE,2023-04-18,3502.5,321.9,N,22.5,12.2,2.01,5.2,6.0,9.8,3.3,2.4,0.014,0.77,0.0,0.51,112.9,14.5,9.0,7.94,8.8,NORMAL
S00001408,EX-017,EXCAVATOR,336,ENGINE,2023-05-13,3706.3,13.0,N,10.8,3.7,1.25,2.6,2.5,5.2,2.4,1.4,0.01,0.87,0.0,0.23,109.8,7.8,5.8,10.37,4.2,NORMAL
S00001409,EX-017,EXCAVATOR,336,ENGINE,2023-06-09,3938.8,245.5,N,20.2,6.9,1.65,3.8,3.8,7.4,5.0,2.7,0.016,1.05,0.0,0.45,105.6,12.4,8.8,8.93,9.6,NORMAL
S00001410,EX-017,EXCAVATOR,336,ENGINE,2023-07-03,4136.3,442.9,N,22.8,8.9,2.48,4.7,6.6,11.6,4.0,3.0,0.015,0.55,0.0,0.71,108.3,15.1,11.7,7.26,12.5,NORMAL
S00001411,EX-017,EXCAVATOR,336,ENGINE,2023-08-15,4494.3,2.6,N,6.6,3.7,1.07,2.6,3.4,5.4,2.0,1.1,0.02,0.62,0.0,0.21,109.6,7.7,5.9,10.03,4.7,NORMAL
S00001412,EX-017,EXCAVATOR,336,ENGINE,2023-09-06,4686.8,195.0,N,13.9,4.9,1.65,4.1,4.3,5.7,3.6,2.8,0.013,0.61,0.0,0.37,110.3,11.5,5.9,9.51,8.3,NORMAL
S00001413,EX-017,EXCAVATOR,336,ENGINE,2023-10-03,4906.1,414.4,N,22.3,11.3,2.6,5.9,7.2,9.2,5.7,3.4,0.02,0.79,0.0,0.53,109.5,15.5,9.8,7.18,11.1,NORMAL
S00001414,EX-017,EXCAVATOR,336,ENGINE,2023-11-10,5227.9,18.6,N,10.5,4.6,1.02,2.5,4.2,3.8,2.4,1.7,0.045,0.39,0.0,0.21,110.0,8.9,6.1,10.15,4.5,NORMAL
S00001415,EX-017,EXCAVATOR,336,ENGINE,2023-12-03,5420.5,211.2,N,17.8,6.5,1.53,3.6,4.4,8.3,4.0,3.3,0.02,0.58,0.0,0.41,106.5,11.6,8.6,8.22,7.1,NORMAL
S00001416,EX-017,EXCAVATOR,336,ENGINE,2024-01-02,5672.0,462.7,N,27.5,8.6,2.54,5.5,6.9,11.7,5.1,4.0,0.027,0.55,0.0,0.66,109.3,15.6,11.1,5.99,8.9,NORMAL
S00001417,EX-017,EXCAVATOR,336,ENGINE,2024-02-01,5924.0,49.5,N,12.4,4.4,1.07,2.3,3.5,4.9,2.2,1.9,0.018,1.0,0.0,0.3,108.4,10.7,6.0,10.47,4.9,NORMAL
S00001418,EX-017,EXCAVATOR,336,ENGINE,2024-03-04,6190.7,316.2,N,21.6,6.9,2.54,4.4,5.3,7.5,4.4,3.8,0.024,0.63,0.0,0.43,116.1,13.9,8.1,8.24,10.7,NORMAL
S00001419,EX-017,EXCAVATOR,336,ENGINE,2024-04-01,6427.4,27.2,N,11.7,3.3,1.29,2.0,2.4,3.8,2.0,1.8,0.02,0.34,0.0,0.22,108.8,9.0,6.3,10.45,5.5,NORMAL
S00001420,EX-017,EXCAVATOR,336,ENGINE,2024-04-30,6669.4,269.2,N,15.7,5.9,1.96,3.1,5.2,8.0,2.9,3.2,0.02,0.64,0.0,0.42,107.3,11.1,8.2,8.28,7.9,NORMAL
S00001421,EX-017,EXCAVATOR,336,ENGINE,2024-05-23,6865.6,465.3,N,32.8,11.5,2.64,5.8,3.9,8.5,5.6,3.3,0.021,0.48,0.0,0.63,110.9,14.8,11.0,6.34,10.4,NORMAL
S00001422,EX-017,EXCAVATOR,336,ENGINE,2024-06-19,7089.2,59.9,N,14.0,4.4,1.24,2.5,3.2,5.0,2.4,2.5,0.022,0.54,0.0,0.29,101.6,8.9,6.2,10.34,5.4,NORMAL
S00001423,EX-017,EXCAVATOR,336,ENGINE,2024-07-25,7388.9,359.6,N,25.9,11.7,2.61,5.0,4.8,10.3,4.7,3.9,0.018,0.56,0.0,0.46,105.3,13.8,8.8,7.44,9.4,NORMAL
S00001424,EX-017,EXCAVATOR,336,ENGINE,2024-08-29,7683.7,4.4,N,10.0,3.9,1.15,1.5,2.7,5.8,2.3,2.1,0.017,0.59,0.0,0.16,104.7,9.0,5.9,10.1,4.5,NORMAL
S00001425,EX-017,EXCAVATOR,336,ENGINE,2024-10-03,7979.1,299.9,N,14.6,9.9,2.38,4.3,6.7,6.8,3.9,3.2,0.019,0.62,0.0,0.49,107.4,16.2,9.3,8.0,8.1,NORMAL
S00001426,EX-017,EXCAVATOR,336,ENGINE,2024-10-29,8201.2,16.5,N,10.7,3.6,1.06,1.6,3.0,5.2,2.6,2.4,0.028,0.45,0.0,0.24,113.4,10.1,5.7,9.79,5.8,NORMAL
S00001427,EX-017,EXCAVATOR,336,ENGINE,2024-11-15,8340.3,155.5,N,18.3,5.2,1.72,3.7,4.7,6.7,4.2,2.0,0.02,0.51,0.0,0.38,110.9,10.4,7.5,9.04,4.9,NORMAL
S00001428,EX-017,EXCAVATOR,336,ENGINE,2024-12-15,8593.7,408.9,N,21.1,7.7,3.21,6.9,8.0,9.4,5.9,4.1,0.015,0.85,0.0,0.66,108.0,14.8,11.3,6.98,9.5,NORMAL
S00001429,EX-017,EXCAVATOR,336,ENGINE,2025-01-17,8866.0,54.5,N,11.4,6.0,1.12,2.1,3.0,6.0,2.3,1.9,0.012,0.65,0.0,0.24,105.4,9.7,5.7,9.98,5.0,NORMAL
S00001430,EX-017,EXCAVATOR,336,ENGINE,2025-02-18,9141.8,330.2,N,20.7,6.1,2.64,3.9,6.7,8.6,4.6,4.3,0.017,0.43,0.0,0.56,111.2,14.7,9.5,7.78,8.3,NORMAL
S00001431,EX-017,EXCAVATOR,336,ENGINE,2025-03-23,9413.8,25.6,N,12.6,4.9,1.05,2.3,2.7,4.1,2.5,1.9,0.018,0.55,0.0,0.22,113.1,8.4,6.1,10.52,3.5,NORMAL
S00001432,EX-017,EXCAVATOR,336,ENGINE,2025-04-13,9589.2,201.0,N,19.8,5.8,2.12,3.4,4.2,6.3,3.8,3.3,0.022,0.38,0.0,0.47,108.6,11.4,9.5,8.85,8.9,NORMAL
S00001433,EX-017,EXCAVATOR,336,ENGINE,2025-05-11,9829.8,441.5,N,27.3,11.7,2.27,4.2,6.5,10.1,4.7,4.0,0.012,0.72,0.0,0.52,105.3,17.3,10.5,6.56,10.7,NORMAL
S00001434,EX-017,EXCAVATOR,336,ENGINE,2025-06-11,10088.1,48.2,N,13.1,3.9,0.99,3.1,2.6,4.7,3.1,2.4,0.027,0.93,0.0,0.22,107.5,9.8,6.8,10.81,4.7,NORMAL
S00001435,EX-017,EXCAVATOR,336,ENGINE,2025-07-17,10390.0,350.1,N,29.0,10.7,2.32,6.1,6.1,6.4,5.0,3.4,0.018,0.68,0.0,0.48,109.1,13.3,9.4,7.7,9.8,NORMAL
S00001436,EX-017,EXCAVATOR,336,ENGINE,2025-08-16,10638.4,20.5,N,11.9,7.1,1.26,2.7,2.8,6.0,2.7,2.1,0.025,0.41,0.0,0.22,110.5,8.6,5.8,10.25,4.5,NORMAL
S00001437,EX-017,EXCAVATOR,336,ENGINE,2025-09-18,10919.7,301.8,N,21.7,6.7,2.68,4.1,5.3,8.9,4.1,3.7,0.017,0.59,0.0,0.5,106.4,15.2,9.5,8.04,8.1,NORMAL
S00001438,EX-017,EXCAVATOR,336,ENGINE,2025-10-15,11142.3,7.8,N,8.3,3.3,1.08,2.3,2.8,5.4,2.4,1.7,0.022,0.57,0.0,0.23,111.2,8.2,6.1,10.95,3.2,NORMAL
S00001439,EX-017,EXCAVATOR,336,ENGINE,2025-11-14,11397.9,263.4,N,25.8,9.2,1.73,6.7,4.4,6.9,3.7,3.2,0.019,0.54,0.0,0.41,105.9,14.8,8.9,7.76,9.7,NORMAL
S00001440,EX-017,EXCAVATOR,336,ENGINE,2025-12-09,11602.3,467.8,N,27.2,14.6,3.55,10.5,8.5,14.1,6.3,4.9,0.01,0.71,0.0,0.54,110.8,16.3,8.7,6.92,17.0,MONITOR
S00001441,EX-017,EXCAVATOR,336,ENGINE,2026-01-02,11803.3,11.5,N,19.7,11.9,1.08,10.9,2.6,5.1,1.9,1.6,0.016,0.36,0.0,0.16,107.7,7.3,5.3,10.57,12.1,NORMAL
S00001442,EX-017,EXCAVATOR,336,ENGINE,2026-02-06,12100.2,308.5,N,33.8,20.7,2.0,19.7,7.0,6.3,4.3,4.0,0.022,0.62,0.0,0.58,107.9,13.4,9.7,7.44,21.6,ACTION
S00001443,EX-017,EXCAVATOR,336,ENGINE,2026-03-08,12348.1,24.8,N,11.0,5.1,1.09,1.7,3.1,5.7,2.1,1.9,0.028,0.51,0.0,0.25,112.6,7.5,5.5,9.92,5.8,NORMAL
S00001444,EX-017,EXCAVATOR,336,ENGINE,2026-04-15,12673.6,350.3,N,16.7,6.9,1.94,4.6,6.2,9.9,4.5,3.3,0.019,0.6,0.0,0.52,111.4,11.8,9.6,7.58,8.2,NORMAL
S00001445,EX-017,EXCAVATOR,336,ENGINE,2026-05-17,12937.1,15.5,N,12.7,4.3,0.98,1.9,3.4,3.9,2.0,2.3,0.018,0.57,0.0,0.21,111.0,8.6,6.2,9.82,4.5,NORMAL
S00001446,EX-017,EXCAVATOR,336,ENGINE,2026-06-11,13151.1,229.5,N,11.7,7.0,2.22,4.8,4.3,8.0,3.7,3.2,0.024,0.62,0.0,0.4,106.9,9.7,8.0,8.54,7.5,NORMAL
S00001482,EX-017,EXCAVATOR,336,FINAL_DRIVE,2023-04-19,3548.6,36.0,N,43.7,5.2,3.53,3.9,4.1,5.2,1.7,1.1,0.046,0.0,0.0,0.02,101.9,5.0,3.0,5.45,19.0,NORMAL
S00001483,EX-017,EXCAVATOR,336,FINAL_DRIVE,2023-07-18,4303.8,791.1,N,55.4,6.6,5.33,8.4,7.1,8.7,3.1,2.5,0.042,0.0,0.0,0.05,101.1,6.0,3.8,5.45,36.9,NORMAL
S00001484,EX-017,EXCAVATOR,336,FINAL_DRIVE,2023-10-16,5058.9,1546.2,N,97.5,12.2,6.64,11.0,8.2,10.7,3.2,2.0,0.031,0.0,0.0,0.08,98.8,7.5,4.1,3.84,23.7,NORMAL
S00001485,EX-017,EXCAVATOR,336,FINAL_DRIVE,2024-01-14,5814.0,19.7,N,50.8,5.5,3.16,5.4,3.1,4.8,1.5,1.1,0.059,0.0,0.0,0.03,95.6,4.6,3.1,5.91,22.2,NORMAL
S00001486,EX-017,EXCAVATOR,336,FINAL_DRIVE,2024-04-13,6569.1,774.8,N,79.0,7.4,5.31,7.6,3.6,6.1,2.9,2.1,0.05,0.0,0.0,0.05,102.6,6.3,3.8,4.83,22.6,NORMAL
S00001487,EX-017,EXCAVATOR,336,FINAL_DRIVE,2024-07-12,7324.2,1529.9,N,116.5,10.5,5.89,8.7,6.5,10.6,3.9,3.3,0.054,0.0,0.0,0.09,99.7,8.2,5.4,4.32,29.5,NORMAL
S00001488,EX-017,EXCAVATOR,336,FINAL_DRIVE,2024-10-10,8079.3,10.3,N,63.1,3.7,2.64,4.5,3.5,5.0,1.6,1.3,0.025,0.0,0.0,0.03,96.7,4.7,2.8,5.49,19.9,NORMAL
S00001489,EX-017,EXCAVATOR,336,FINAL_DRIVE,2025-01-08,8834.4,765.4,N,80.2,9.4,5.08,8.7,4.3,8.1,2.8,1.9,0.046,0.0,0.0,0.05,100.6,7.2,3.5,5.18,27.0,NORMAL
S00001490,EX-017,EXCAVATOR,336,FINAL_DRIVE,2025-04-08,9589.5,1520.5,N,94.7,12.6,5.7,9.1,7.6,15.8,4.0,2.6,0.056,0.0,0.0,0.06,99.6,8.1,4.8,4.07,34.7,NORMAL
S00001491,EX-017,EXCAVATOR,336,FINAL_DRIVE,2025-07-07,10344.6,40.5,N,55.8,5.1,4.48,4.8,3.7,5.6,1.3,1.3,0.041,0.0,0.0,0.03,99.2,5.3,2.4,5.6,14.7,NORMAL
S00001492,EX-017,EXCAVATOR,336,FINAL_DRIVE,2025-10-05,11099.7,795.6,N,92.1,8.0,4.12,7.9,4.4,8.1,3.0,2.0,0.053,0.0,0.0,0.04,103.3,7.8,3.8,4.83,26.6,NORMAL
S00001493,EX-017,EXCAVATOR,336,FINAL_DRIVE,2026-01-03,11854.8,1550.7,N,122.4,8.1,6.46,11.1,8.0,10.3,5.0,2.3,0.053,0.0,0.0,0.08,101.2,8.2,4.4,3.73,34.3,NORMAL
S00001494,EX-017,EXCAVATOR,336,FINAL_DRIVE,2026-03-09,12397.0,54.7,N,44.1,4.6,3.06,4.0,4.0,4.8,2.1,1.1,0.039,0.0,0.0,0.03,100.7,4.9,3.0,5.58,15.7,NORMAL
S00001495,EX-017,EXCAVATOR,336,FINAL_DRIVE,2026-06-07,13152.1,809.8,N,88.3,9.3,4.55,8.4,5.8,9.5,2.6,2.2,0.045,0.0,0.0,0.04,97.5,6.9,3.8,4.59,26.8,NORMAL
S00001447,EX-017,EXCAVATOR,336,HYDRAULIC,2023-04-12,3548.6,1718.3,N,15.3,4.7,1.38,2.4,3.0,8.7,4.0,2.8,0.024,0.0,0.0,0.07,46.9,9.8,5.3,2.8,7.3,NORMAL
S00001448,EX-017,EXCAVATOR,336,HYDRAULIC,2023-07-11,4303.8,35.0,N,4.2,2.1,0.5,0.8,1.5,3.3,1.5,1.1,0.041,0.0,0.0,0.03,48.5,5.4,2.8,4.51,3.1,NORMAL
S00001449,EX-017,EXCAVATOR,336,HYDRAULIC,2023-10-09,5058.9,790.1,N,11.4,4.2,1.06,1.5,2.8,6.4,2.6,1.6,0.037,0.0,0.0,0.04,43.9,7.1,3.9,4.11,6.0,NORMAL
S00001450,EX-017,EXCAVATOR,336,HYDRAULIC,2024-01-07,5814.0,1545.2,N,11.3,5.6,1.13,2.9,3.4,7.6,4.2,2.2,0.024,0.0,0.0,0.09,47.5,9.4,5.0,3.24,8.1,NORMAL
